id,title,description,availability,condition,price,link,image_link,brand
40594,CONTENEDOR BRUTE REDONDO S/TAPA 121 Lt AZUL FG263200BLUE,"- Construcción de calidad profesional totalmente en plástico , con diseño patentado , fabricado con materiales de la mas alta calidad.
- No se oxida , no se decolora, ni se descascara.
- Ideales para estaciones de reciclaje en exteriores.
- Disponible en una amplia gama de colores y tamaño, para complementar las iniciativas de reciclaje y otras necesidades de recolección  y separación de desechos. 
​",out of stock,new,119735 COP,https://estrategias-ltda.com/p-40594-contenedor-brute-redondo-stapa-121-lt-azul-fg263200blue,https://estrategia-web.s3.amazonaws.com/products/40594/a7e72ef312bbf52cfe217914b16954d2.jpg-2021-01-07-15:35:26.jpeg,Rubbermaid
40595,CONTENEDOR BRUTE REDONDO S/TAPA 121 Lt AMARILLO FG263200YEL,"- Construcción de calidad profesional totalmente en plástico , con diseño patentado , fabricado con materiales de la mas alta calidad.

- No se oxida , no se decolora, ni se descascara.

- Ideales para estaciones de reciclaje en exteriores.

- Disponible en una amplia gama de colores y tamaño, para complementar las iniciativas de reciclaje y otras necesidades de recolección  y separación de desechos. 
​",in stock,new,119735 COP,https://estrategias-ltda.com/p-40595-contenedor-brute-redondo-stapa-121-lt-amarillo-fg263200yel,https://estrategia-web.s3.amazonaws.com/products/40595/unnamed.jpg-2021-01-07-15:36:11.jpeg,Rubbermaid
40596,CONTENEDOR BRUTE REDONDO S/TAPA 208.2 Lt - 55 Gl GRIS FG265500GRAY,CONTENEDOR BRUTE REDONDO S/TAPA 208.2 Lt - 55 Gl GRIS FG265500GRAY,in stock,new,303812 COP,https://estrategias-ltda.com/p-40596-contenedor-brute-redondo-stapa-208.2-lt-55-gl-gris-fg265500gray,https://estrategia-web.s3.amazonaws.com/products/40596/9664063f44225397ab01a6722981c85b.jpg-2021-01-18-10:09:22.jpeg,Rubbermaid
40598,TAPA EMBUDO CONTENEDOR BRUTE 121 Lt GRIS FG354300GRAY,"- Tapa perforada que permite la disponibilidad de desechos sin el uso de las manos.
- Diseño de embudo que evita que la basura sea visible.
- Disponible solo para contenedor BRUTE de 121 litros. 
- Disponible solamente en gris. ",in stock,new,63994 COP,https://estrategias-ltda.com/p-40598-tapa-embudo-contenedor-brute-121-lt-gris-fg354300gray,https://estrategia-web.s3.amazonaws.com/products/40598/3020397.jpg-2020-12-21-16:25:27.jpeg,Rubbermaid
40599,CONTENEDOR ROLLOUT BIG WHEEL CON RUEDAS 190 Lt AMARILLO FG9W2700YEL,CONTENEDOR ROLLOUT BIG WHEEL CON RUEDAS 190 Lt AMARILLO FG9W2700YEL,in stock,new,340881 COP,https://estrategias-ltda.com/p-40599-contenedor-rollout-big-wheel-con-ruedas-190-lt-amarillo-fg9w2700yel,https://estrategia-web.s3.amazonaws.com/products/40599/3020399.jpg-2020-12-21-16:24:43.jpeg,Rubbermaid
40600,CONTENEDOR SLIM JIM DE MONTAJE DE PARED 57 Lt BEIGE FG782200BEIG,"- Los canales de ventilación facilitan la extracción de los revestimientos del contenedor hasta en un 80%, lo que mejora la productividad y reduce el riesgo de lesiones al trabajador.

- 4 ganchos aseguradores que sostienen los forros alrededor del borde del contenedor, facilitando al personal el cambio rapido de forros 
evitando los nudos.

- Base y bordes resistente que mejoran el control al levantar y vaciar el conteendor.}

- Fabricado con materiales de grado comercial de la más alta calidad para una durabilidad superior.",in stock,new,579529 COP,https://estrategias-ltda.com/p-40600-contenedor-slim-jim-de-montaje-de-pared-57-lt-beige-fg782200beig,https://estrategia-web.s3.amazonaws.com/products/40600/2a8bf87a6ef155247eff325f32a2c40d.jpg-2021-01-07-15:34:41.jpeg,Rubbermaid
40601,CONTENEDOR ROLLOUT BIG WHEEL CON RUEDAS 189 Lt GRIS FG9W2700GRAY,CONTENEDOR ROLLOUT BIG WHEEL CON RUEDAS 189 Lt GRIS FG9W2700GRAY,in stock,new,340881 COP,https://estrategias-ltda.com/p-40601-contenedor-rollout-big-wheel-con-ruedas-189-lt-gris-fg9w2700gray,https://estrategia-web.s3.amazonaws.com/products/40601/3020414.jpg-2020-12-21-16:23:45.jpeg,Rubbermaid
40602,SEÑAL DE PREVENCION AMARILLO CUIDADO PISO MOJADO 62Cm 4-1038338,SEÑAL DE PREVENCION AMARILLO CUIDADO PISO MOJADO 62Cm 4-1038338,in stock,new,16854 COP,https://estrategias-ltda.com/p-40602-senal-de-prevencion-amarillo-cuidado-piso-mojado-62cm-4-1038338,https://estrategia-web.s3.amazonaws.com/products/40602/3020423.jpg-2020-12-16-15:18:20.jpeg,estra
40603,RESORTE REPUESTO PRENSA BALDE CON ESCURRIDOR 7580 RI6127L4 529C7000,RESORTE REPUESTO PRENSA BALDE CON ESCURRIDOR 7580 RI6127L4 529C7000,in stock,new,16701 COP,https://estrategias-ltda.com/p-40603-resorte-repuesto-prensa-balde-con-escurridor-7580-ri6127l4-529c7000,https://estrategia-web.s3.amazonaws.com/products/40603/4fa2891406a8ce942de44f056d4853b7.jpg-2021-01-07-10:34:23.jpeg,Rubbermaid
40606,RUEDA TRASERA PARA 617388 X 2UND REPUESTO FG6173L90000 (IMP),RUEDA TRASERA PARA 617388 X 2UND REPUESTO FG6173L90000 (IMP),out of stock,new,168404 COP,https://estrategias-ltda.com/p-40606-rueda-trasera-para-617388-x-2und-repuesto-fg6173l90000-(imp),https://estrategia-web.s3.amazonaws.com/products/40606/3020433.jpg-2020-12-21-16:23:03.jpeg,Rubbermaid
40607,CARRO CAMARERA CLASICO NEGRO CON BOLSA DE VINILO NEGRO FG618900BLA,"- El estante ajustable en el gabinete se adapta a las necesidades específicas de suministro de almacenamiento y brinda flexibilidad. 
- El gabinete de tamaño completo ofrece un espacio de almacenamiento excepcional y un estante intermedio ajustable.
- Se pueden agregar puertas de gabinete con cerradura (FG619700BLA) para asegurar los suministros mientras el carrito está desatendido.
- El soporte de la aspiradora sostiene de forma segura aspiradoras verticales, barredoras y otras herramientas altas, incluida la fregona de pulso.",in stock,new,4212941 COP,https://estrategias-ltda.com/p-40607-carro-camarera-clasico-negro-con-bolsa-de-vinilo-negro-fg618900bla,https://estrategia-web.s3.amazonaws.com/products/40607/3020435.jpg-2020-12-21-16:22:21.jpeg,Rubbermaid
40608,ADAPTADOR DE ROSCA PARA 4-1017853 Y 4-1017852 4-1017849,ADAPTADOR DE ROSCA PARA 4-1017853 Y 4-1017852 4-1017849,in stock,new,5900 COP,https://estrategias-ltda.com/p-40608-adaptador-de-rosca-para-4-1017853-y-4-1017852-4-1017849,https://estrategia-web.s3.amazonaws.com/products/40608/adaptador-de-rosca-jpg-2021-02-23-14-37-46.jpeg,estra
40609,SILLA COMEDOR PARA BEBE CON RUEDAS GRIS FG780508PLAT,"- Maniobras fáciles con una mano con mango incorporado

- Apilable y fácil de limpiar con piezas moldeadas duraderas

- Asegure al niño con una barra en T de una pieza y un sistema de sujeción activo de 3 puntos

-Cabe debajo de una mesa estándar sin bandeja",out of stock,new,738969 COP,https://estrategias-ltda.com/p-40609-silla-comedor-para-bebe-con-ruedas-gris-fg780508plat,https://estrategia-web.s3.amazonaws.com/products/40609/3020462.jpg-2020-12-21-16:20:26.jpeg,Rubbermaid
40610,BANDEJA INSTITUCIONAL 35.5x47 Cm AZUL 4-1008295,BANDEJA INSTITUCIONAL 35.5x47 Cm AZUL 4-1008295,in stock,new,9832 COP,https://estrategias-ltda.com/p-40610-bandeja-institucional-35.5x47-cm-azul-4-1008295,https://estrategia-web.s3.amazonaws.com/products/40610/bandeja-jpg-2021-02-23-14-43-34.jpeg,estra
40622,CANECA DE PEDAL 20 Lt AZUL MCDO PLASTICO 4-1002155,CANECA DE PEDAL 20 Lt AZUL MCDO PLASTICO 4-1002155,in stock,new,41491 COP,https://estrategias-ltda.com/p-40622-caneca-de-pedal-20-lt-azul-mcdo-plastico-4-1002155,https://estrategia-web.s3.amazonaws.com/products/40622/3020631.jpg-2020-12-16-15:22:47.jpeg,estra
40623,BOTIQUIN BLANCO 4-1005254,BOTIQUIN BLANCO 4-1005254,in stock,new,54891 COP,https://estrategias-ltda.com/p-40623-botiquin-blanco-4-1005254,https://estrategia-web.s3.amazonaws.com/products/40623/botiquin-blanco-4-1005254.jpg-2021-01-19-13:36:23.jpeg,estra
40624,NEVERA PLASTICA 42 LT AZUL 4-1005361,NEVERA PLASTICA 42 LT AZUL 4-1005361,out of stock,new,200219 COP,https://estrategias-ltda.com/p-40624-nevera-plastica-42-lt-azul-4-1005361,https://estrategia-web.s3.amazonaws.com/products/40624/3020645.jpg-2020-12-16-15:23:30.jpeg,estra
40627,ESTIBA PISO VENTILADO MEDIO 100CMX120CMX16CM 4 ENTRADAS ER-100S-E4-V3,ESTIBA PISO VENTILADO MEDIO 100CMX120CMX16CM 4 ENTRADAS ER-100S-E4-V3,in stock,new,132854 COP,https://estrategias-ltda.com/p-40627-estiba-piso-ventilado-medio-100cmx120cmx16cm-4-entradas-er-100s-e4-v3,https://estrategia-web.s3.amazonaws.com/products/40627/3020667.jpg-2020-12-22-08:38:04.jpeg,SOLIPLAST
40636,CAJA APILABLE TR (F) LINEAL (P) LINEAL 60X40X13Cm GRIS 4-1001072,CAJA APILABLE TR (F) LINEAL (P) LINEAL 60X40X13Cm GRIS 4-1001072,out of stock,new,13350 COP,https://estrategias-ltda.com/p-40636-caja-apilable-tr-(f)-lineal-(p)-lineal-60x40x13cm-gris-4-1001072,https://estrategia-web.s3.amazonaws.com/products/40636/3020694.jpg-2020-12-16-15:25:49.jpeg,estra
40852,LIMPIADOR NEUTRO FLASH LAVANDA GALON 5000Cc  AV63274,LIMPIADOR NEUTRO FLASH LAVANDA GALON 5000Cc  AV63274,in stock,new,33731.25 COP,https://estrategias-ltda.com/p-40852-limpiador-neutro-flash-lavanda-galon-5000cc-av63274,https://estrategia-web.s3.amazonaws.com/products/40852/flash-fragancia-lavanda-x-5-lts-diversey.jpg-2021-01-07-15:50:17.jpeg,Diversey
40853,DETERGENTE LIQUIDO SUMA DISH LAVADO MANUAL VAJILLA Y UTENSILIOS 5 Lts  AV63344,DETERGENTE LIQUIDO SUMA DISH LAVADO MANUAL VAJILLA Y UTENSILIOS 5 Lts  AV63344,in stock,new,63838 COP,https://estrategias-ltda.com/p-40853-detergente-liquido-suma-dish-lavado-manual-vajilla-y-utensilios-5-lts-av63344,https://estrategia-web.s3.amazonaws.com/products/40853/detergente-suma-dish-lavado-manual-vajilla-y-utensilios-5lts-av63344.jpg-2021-01-06-09:24:30.jpeg,Diversey
40854,SELLADOR PLAZA PLUS GALON 3.78 Lt AV00104 4168,SELLADOR PLAZA PLUS GALON 3.78 Lt AV00104 4168,in stock,new,59800 COP,https://estrategias-ltda.com/p-40854-sellador-plaza-plus-galon-3.78-lt-av00104-4168,https://estrategia-web.s3.amazonaws.com/products/40854/sellador-plaza-plus-galon-378-lt-av00104-4168.jpg-2021-01-06-09:25:53.jpeg,Diversey
40855,LIMPIADOR DESINCRUSTANTE Y DESMANCHADOR PARA BAÑOS GLOLIMPIA 950Ml  AV65088,LIMPIADOR DESINCRUSTANTE Y DESMANCHADOR PARA BAÑOS GLOLIMPIA 950Ml  AV65088,in stock,new,12467 COP,https://estrategias-ltda.com/p-40855-limpiador-desincrustante-y-desmanchador-para-banos-glolimpia-950ml-av65088,https://estrategia-web.s3.amazonaws.com/products/40855/desincrustante-y-desmanchador-de-banos-glolimpia-950ml.jpg-2021-01-07-11:35:49.jpeg,Diversey
40856,LIMPIADOR DESINFECTANTE SWING MEDITERRANEO 5 LT AV65082,LIMPIADOR DESINFECTANTE SWING MEDITERRANEO 5 LT AV65082,in stock,new,96638 COP,https://estrategias-ltda.com/p-40856-limpiador-desinfectante-swing-mediterraneo-5-lt-av65082,https://estrategia-web.s3.amazonaws.com/products/40856/swing-mediterraneo-1.jpg-2021-01-07-11:39:16.jpeg,Diversey
40857,DESMANCHADOR Y EMULSIFICANTE CLAX STAIN REMOVER LAVANDERIA 20 LT AV00129,DESMANCHADOR Y EMULSIFICANTE CLAX STAIN REMOVER LAVANDERIA 20 LT AV00129,out of stock,new,525150 COP,https://estrategias-ltda.com/p-40857-desmanchador-y-emulsificante-clax-stain-remover-lavanderia-20-lt-av00129,https://estrategia-web.s3.amazonaws.com/products/40857/clax-stain-remover-x-20l-rgb-1654x2362px-300dpi-es-co-jpg-2021-03-15-15-00-12.jpeg,Diversey
40858,NEUTRALIZANTE Y REMOVEDOR DE OXIDO CLAX RUST LAVANDERIA 20 LT AV00130,NEUTRALIZANTE Y REMOVEDOR DE OXIDO CLAX RUST LAVANDERIA 20 LT AV00130,in stock,new,292900 COP,https://estrategias-ltda.com/p-40858-neutralizante-y-removedor-de-oxido-clax-rust-lavanderia-20-lt-av00130,https://estrategia-web.s3.amazonaws.com/products/40858/av1300-jpg-2021-02-23-15-06-25.jpeg,Diversey
40859,DESINFECTANTE CLORADO SUMA CHLOR D4.4 FRUTAS Y VERDURAS 3 LT AV00162,DESINFECTANTE CLORADO SUMA CHLOR D4.4 FRUTAS Y VERDURAS 3 LT AV00162,in stock,new,32138 COP,https://estrategias-ltda.com/p-40859-desinfectante-clorado-suma-chlor-d4.4-frutas-y-verduras-3-lt-av00162,https://estrategia-web.s3.amazonaws.com/products/40859/desinfectante-liquido-suma-chlor-d44-base-hipoclorito-3lt-av00162.jpg-2021-01-06-09:27:18.jpeg,Diversey
40860,LIMPIADOR LIQUIDO MULTIUSOS NEUTRO SUMA ULC 20 LT AV00274,LIMPIADOR LIQUIDO MULTIUSOS NEUTRO SUMA ULC 20 LT AV00274,in stock,new,121486 COP,https://estrategias-ltda.com/p-40860-limpiador-liquido-multiusos-neutro-suma-ulc-20-lt-av00274,https://estrategia-web.s3.amazonaws.com/products/40860/limpiador-liquido-multiusos-neutro-suma-ulc-5lt-av-08524.jpg-2021-01-06-09:28:11.jpeg,Diversey
40861,DETERGENTE LIQUIDO SUMA BLEND LAVADO MECANICO VAJILLAS 20 LT AV00417,DETERGENTE LIQUIDO SUMA BLEND LAVADO MECANICO VAJILLAS 20 LT AV00417,out of stock,new,272175 COP,https://estrategias-ltda.com/p-40861-detergente-liquido-suma-blend-lavado-mecanico-vajillas-20-lt-av00417,https://estrategia-web.s3.amazonaws.com/products/40861/suma-blend-x-20l-rgb-1654x2362px-300dpi-es-co-jpg-2021-03-15-15-13-38.jpeg,Diversey
40863,DETERGENTE ABRILLADOR SUMA CRYSTAL LAVADO MECANICO VAJILLAS 20Lt  AV63080,DETERGENTE ABRILLADOR SUMA CRYSTAL LAVADO MECANICO VAJILLAS 20Lt  AV63080,in stock,new,385200 COP,https://estrategias-ltda.com/p-40863-detergente-abrillador-suma-crystal-lavado-mecanico-vajillas-20lt-av63080,https://estrategia-web.s3.amazonaws.com/products/40863/suma-crystal.jpg-2021-01-06-09:34:26.jpeg,Diversey
40864,DESENGRASANTE DE GRASA CARBONIZADA SUMA GRILL 5Lt AV00771,DESENGRASANTE DE GRASA CARBONIZADA SUMA GRILL 5Lt AV00771,in stock,new,67200 COP,https://estrategias-ltda.com/p-40864-desengrasante-de-grasa-carbonizada-suma-grill-5lt-av00771,https://estrategia-web.s3.amazonaws.com/products/40864/05267-SUMA-GRILL-X-5-LT.jpg-2021-01-06-09:37:15.jpeg,Diversey
40865,LIMPIADOR DESINFECTANTE AMONIO CUATERNARIO SUMA SANITIZER 5Lt AV00822,LIMPIADOR DESINFECTANTE AMONIO CUATERNARIO SUMA SANITIZER 5Lt AV00822,in stock,new,50125 COP,https://estrategias-ltda.com/p-40865-limpiador-desinfectante-amonio-cuaternario-suma-sanitizer-5lt-av00822,https://estrategia-web.s3.amazonaws.com/products/40865/desinfectante-liquido-suma-sanitizer-x-5l-av00822.jpg-2021-01-06-09:38:02.jpeg,Diversey
40866,DESENGRASANTE DE GRASA MINERAL Y ANIMAL J-500 GALON 5000Cc  AV65094,DESENGRASANTE DE GRASA MINERAL Y ANIMAL J-500 GALON 5000Cc  AV65094,in stock,new,56137 COP,https://estrategias-ltda.com/p-40866-desengrasante-de-grasa-mineral-y-animal-j-500-galon-5000cc-av65094,https://estrategia-web.s3.amazonaws.com/products/40866/desengrasante-de-500cc-fuller-barranquilla-1200x900-jpg-2021-02-24-08-50-33.jpeg,Diversey
40867,REMOVEDOR DE CERAS Y SELLADORES FREEDOM 5 Lt AV65092,REMOVEDOR DE CERAS Y SELLADORES FREEDOM 5 Lt AV65092,in stock,new,24325 COP,https://estrategias-ltda.com/p-40867-removedor-de-ceras-y-selladores-freedom-5-lt-av65092,https://estrategia-web.s3.amazonaws.com/products/40867/277309_1-535x758.jpg-2021-01-06-09:41:28.jpeg,Diversey
40868,SELLADOR CAREFREE ACRILICO DE ALTO BRILLO GALON 3.78 Lt - 05432,SELLADOR CAREFREE ACRILICO DE ALTO BRILLO GALON 3.78 Lt - 05432,in stock,new,60975 COP,https://estrategias-ltda.com/p-40868-sellador-carefree-acrilico-de-alto-brillo-galon-3.78-lt-05432,https://estrategia-web.s3.amazonaws.com/products/40868/sellador-plaza-plus-galon-378-lt-av00104-4168-jpg-2021-02-24-08-56-47.jpeg,Diversey
40870,RESTAURADOR DE BRILLO SNAPBACK GALON 3.78Lt AV08535 904116,RESTAURADOR DE BRILLO SNAPBACK GALON 3.78Lt AV08535 904116,in stock,new,135524 COP,https://estrategias-ltda.com/p-40870-restaurador-de-brillo-snapback-galon-3.78lt-av08535-904116,https://estrategia-web.s3.amazonaws.com/products/40870/download.jpg-2021-01-06-09:42:45.jpeg,Diversey
40871,CERA POLIMERICA AUTOBRILLANTE ANTIDESLIZANTE TRAFFIC GALON 5 LT AV08538 BR008480,CERA POLIMERICA AUTOBRILLANTE ANTIDESLIZANTE TRAFFIC GALON 5 LT AV08538 BR008480,in stock,new,101232 COP,https://estrategias-ltda.com/p-40871-cera-polimerica-autobrillante-antideslizante-traffic-galon-5-lt-av08538-br008480,https://estrategia-web.s3.amazonaws.com/products/40871/download.jpg-2021-01-06-09:47:05.jpeg,Diversey
40872,LUSTRAMUEBLE CREMA INSTANTANEO SACTIF 500Cc AV65125,LUSTRAMUEBLE CREMA INSTANTANEO SACTIF 500Cc AV65125,in stock,new,8975 COP,https://estrategias-ltda.com/p-40872-lustramueble-crema-instantaneo-sactif-500cc-av65125,https://estrategia-web.s3.amazonaws.com/products/40872/lustramuebles-en-crema-para-madera-precio-barranquilla-diversey.jpg-2021-01-06-09:48:58.jpeg,Diversey
40873,LIMPIADOR DESINFECTANTE AMONIO CUATERNARIO VIREX II 4a GENERACION 5Lt 4332,LIMPIADOR DESINFECTANTE AMONIO CUATERNARIO VIREX II 4a GENERACION 5Lt 4332,in stock,new,189000 COP,https://estrategias-ltda.com/p-40873-limpiador-desinfectante-amonio-cuaternario-virex-ii-4a-generacion-5lt-4332,https://estrategia-web.s3.amazonaws.com/products/40873/VIREX-5-LT-e1594915477731.png-2021-01-06-09:50:07.png,Diversey
40874,LIMPIADOR DESENGRASANTE AMONIACADO MULTIUSOS KLINOL 5 Lt AV65087,LIMPIADOR DESENGRASANTE AMONIACADO MULTIUSOS KLINOL 5 Lt AV65087,in stock,new,88831 COP,https://estrategias-ltda.com/p-40874-limpiador-desengrasante-amoniacado-multiusos-klinol-5-lt-av65087,https://estrategia-web.s3.amazonaws.com/products/40874/limpiador-concentrado-desengrasante-domicilios-diversey.jpg-2021-01-06-09:51:35.jpeg,Diversey
40876,BLANQUEADOR CLAX HYPO CLORADO LIQUIDO LAVANDERIA CUÑETE 5Gl - 20Lt AV09922,BLANQUEADOR CLAX HYPO CLORADO LIQUIDO LAVANDERIA CUÑETE 5Gl - 20Lt AV09922,out of stock,new,182275 COP,https://estrategias-ltda.com/p-40876-blanqueador-clax-hypo-clorado-liquido-lavanderia-cunete-5gl-20lt-av09922,https://estrategia-web.s3.amazonaws.com/products/40876/clax-hypo-x-20l-rgb-1654x2362px-300dpi-es-co-jpg-2021-03-15-15-20-56.jpeg,Diversey
40877,BLANQUEADOR CLAX SONRIL OXIGENADO ROPA BLANCA Y COLOR LAVANDERIA 20Lt AV09933,BLANQUEADOR CLAX SONRIL OXIGENADO ROPA BLANCA Y COLOR LAVANDERIA 20Lt AV09933,out of stock,new,279875 COP,https://estrategias-ltda.com/p-40877-blanqueador-clax-sonril-oxigenado-ropa-blanca-y-color-lavanderia-20lt-av09933,https://estrategia-web.s3.amazonaws.com/products/40877/clax-sonril-x-20l-rgb-1654x2362px-300dpi-es-co-jpg-2021-03-15-15-23-29.jpeg,Diversey
40882,ELIMINADOR DE OLORES PARA TELAS Y AMBIENTES FRESH PHASE 950ML AV63298,ELIMINADOR DE OLORES PARA TELAS Y AMBIENTES FRESH PHASE 950ML AV63298,in stock,new,12377 COP,https://estrategias-ltda.com/p-40882-eliminador-de-olores-para-telas-y-ambientes-fresh-phase-950ml-av63298,https://estrategia-web.s3.amazonaws.com/products/40882/Eliminador-de-malos-olores-spray-baranquilla.jpg-2021-01-07-11:40:58.jpeg,Diversey
40883,LIMPIADOR DESINFECTANTE AMONIO CUATERNARIO FINAL STEP 1024 1.5 Lt 100897732,LIMPIADOR DESINFECTANTE AMONIO CUATERNARIO FINAL STEP 1024 1.5 Lt 100897732,in stock,new,142450 COP,https://estrategias-ltda.com/p-40883-limpiador-desinfectante-amonio-cuaternario-final-step-1024-1.5-lt-100897732,https://estrategia-web.s3.amazonaws.com/products/40883/download.jpg-2021-01-06-09:53:50.jpeg,Diversey
40884,GEL ANTIBACTERIAL PARA MANOS SOFT CARE H5 SIN AROMA GALON 5 Lt 101100032,GEL ANTIBACTERIAL PARA MANOS SOFT CARE H5 SIN AROMA GALON 5 Lt 101100032,in stock,new,100525 COP,https://estrategias-ltda.com/p-40884-gel-antibacterial-para-manos-soft-care-h5-sin-aroma-galon-5-lt-101100032,https://estrategia-web.s3.amazonaws.com/products/40884/soft-care-des-e-5-lt-e1594147686782.png-2021-01-06-09:55:03.png,Diversey
40885,LIMPIADOR LIQUIDO MULTIUSOS NEUTRO SUMA ULC 5 LT AV08524,LIMPIADOR LIQUIDO MULTIUSOS NEUTRO SUMA ULC 5 LT AV08524,in stock,new,30413 COP,https://estrategias-ltda.com/p-40885-limpiador-liquido-multiusos-neutro-suma-ulc-5-lt-av08524,https://estrategia-web.s3.amazonaws.com/products/40885/limpiador-liquido-multiusos-neutro-suma-ulc-5lt-av-08524.jpg-2021-01-06-09:56:01.jpeg,Diversey
40886,DETERGENTE LIQUIDO CAUSTICO SPECTAK X 70 KG AV00154,DETERGENTE LIQUIDO CAUSTICO SPECTAK X 70 KG AV00154,in stock,new,578250 COP,https://estrategias-ltda.com/p-40886-detergente-liquido-caustico-spectak-x-70-kg-av00154,https://estrategia-web.s3.amazonaws.com/products/40886/Spectak-G.jpg-2021-01-06-09:57:14.jpeg,Diversey
40888,DETERGENTE EASY FOAM ALCALINO CLORADO GARRAFA 20L/23Kg AV00173,DETERGENTE EASY FOAM ALCALINO CLORADO GARRAFA 20L/23Kg AV00173,out of stock,new,223775 COP,https://estrategias-ltda.com/p-40888-detergente-easy-foam-alcalino-clorado-garrafa-20l23kg-av00173,https://estrategia-web.s3.amazonaws.com/products/40888/easyfoam-dc-x5l-jpg-2021-03-15-15-36-21.jpeg,Diversey
40890,LIMPIADOR DESINFECTANTE KLINOL 2 EN 1 1000Cc 100845841,LIMPIADOR DESINFECTANTE KLINOL 2 EN 1 1000Cc 100845841,in stock,new,7810 COP,https://estrategias-ltda.com/p-40890-limpiador-desinfectante-klinol-2-en-1-1000cc-100845841,https://estrategia-web.s3.amazonaws.com/products/40890/limpiador-desinfectante-klinol.jpg-2021-01-06-10:00:57.jpeg,Diversey
40891,LIMPIA VIDRIOS LIQUIDO Y SUPERFICIES KLINOL 1000Cc 100845566,LIMPIA VIDRIOS LIQUIDO Y SUPERFICIES KLINOL 1000Cc 100845566,out of stock,new,6231 COP,https://estrategias-ltda.com/p-40891-limpia-vidrios-liquido-y-superficies-klinol-1000cc-100845566,https://estrategia-web.s3.amazonaws.com/products/40891/limpia-vidrios-klinol-barranquilla.jpg-2021-01-06-10:02:18.jpeg,Diversey
40892,LIMPIADOR MULTIUSOS KLINOL LAVANDA 1000Cc 100845842,LIMPIADOR MULTIUSOS KLINOL LAVANDA 1000Cc 100845842,in stock,new,5206 COP,https://estrategias-ltda.com/p-40892-limpiador-multiusos-klinol-lavanda-1000cc-100845842,https://estrategia-web.s3.amazonaws.com/products/40892/Limpiador-multiusos-grande-barranquilla.jpg-2021-01-06-10:06:54.jpeg,Diversey
40893,DESENGRASANTE LIQUIDO PARA SUPERFICIES DRAX ANTIGRASA 1000Cc 100846625,DESENGRASANTE LIQUIDO PARA SUPERFICIES DRAX ANTIGRASA 1000Cc 100846625,out of stock,new,7271 COP,https://estrategias-ltda.com/p-40893-desengrasante-liquido-para-superficies-drax-antigrasa-1000cc-100846625,https://estrategia-web.s3.amazonaws.com/products/40893/dran-antigrasa-x1000.jpg-2021-01-06-10:07:58.jpeg,Diversey
40894,DESINFECTANTE ORGANICO SUMA EDEN SUPERFICIES FRUTAS Y VERDURAS 3000Cc AV65163,DESINFECTANTE ORGANICO SUMA EDEN SUPERFICIES FRUTAS Y VERDURAS 3000Cc AV65163,in stock,new,150100 COP,https://estrategias-ltda.com/p-40894-desinfectante-organico-suma-eden-superficies-frutas-y-verduras-3000cc-av65163,https://estrategia-web.s3.amazonaws.com/products/40894/antibacterial-organico-para-frutas-y-verduras-suma-eden-3lts-av65163.jpg-2021-01-06-10:10:08.jpeg,Diversey
40895,FREGADORA SECADORA A BATERIAS TASKI SWINGO 755 D7517714,FREGADORA SECADORA A BATERIAS TASKI SWINGO 755 D7517714,in stock,new,12643000 COP,https://estrategias-ltda.com/p-40895-fregadora-secadora-a-baterias-taski-swingo-755-d7517714,https://estrategia-web.s3.amazonaws.com/products/40895/autolavadora-autofregadora-a-baterias-taski-swingo-755-jpg-2021-02-23-15-18-05.jpeg,Taski
40896,LIMPIADOR DESINFECTANTE KLINOL 2 EN 1  5 Lts  100881733,LIMPIADOR DESINFECTANTE KLINOL 2 EN 1  5 Lts  100881733,in stock,new,32988 COP,https://estrategias-ltda.com/p-40896-limpiador-desinfectante-klinol-2-en-1-5-lts-100881733,https://estrategia-web.s3.amazonaws.com/products/40896/klinol-2-en-1-x-5-lts-100881733.jpg-2021-01-06-10:19:36.jpeg,Diversey
40897,FREGADORA AUTOMATICA COMPACTA ELECTRICA TASKI SWINGO 455B BMS D7523678,FREGADORA AUTOMATICA COMPACTA ELECTRICA TASKI SWINGO 455B BMS D7523678,out of stock,new,11660000 COP,https://estrategias-ltda.com/p-40897-fregadora-automatica-compacta-electrica-taski-swingo-455b-bms-d7523678,https://estrategia-web.s3.amazonaws.com/products/40897/taski-swingo-455b-jpg-2021-03-16-10-16-50.jpeg,Taski
40898,ASPIRADORA AGUA-POLVO TASKI VACUMAT 12,ASPIRADORA AGUA-POLVO TASKI VACUMAT 12,out of stock,new,1485000 COP,https://estrategias-ltda.com/p-40898-aspiradora-agua-polvo-taski-vacumat-12,https://estrategia-web.s3.amazonaws.com/products/40898/taski-vacumat-12-jpg-2021-03-16-10-18-36.jpeg,Taski
40900,JABON ESPUMA ANTIBACTERIAL SOFT CARE PLUS FOAM H42 1000Cc W5016 -101101004,JABON ESPUMA ANTIBACTERIAL SOFT CARE PLUS FOAM H42 1000Cc W5016 -101101004,in stock,new,44463 COP,https://estrategias-ltda.com/p-40900-jabon-espuma-antibacterial-soft-care-plus-foam-h42-1000cc-w5016-101101004,https://estrategia-web.s3.amazonaws.com/products/40900/jabonh42-jpg-2021-02-23-15-23-13.jpeg,Diversey
